iter	Logloss
1513	0.5993225493
1514	0.5993108229
1515	0.5993051671
1516	0.5992892547
1517	0.5992828806
1518	0.599270663
1519	0.5992552883
1520	0.5992423013
1521	0.5992320575
1522	0.5992162835
1523	0.5992056538
1524	0.5991930483
1525	0.5991858341
1526	0.5991773926
1527	0.5991690505
1528	0.5991479841
1529	0.5991341236
1530	0.5991224105
1531	0.5991112543
1532	0.5990943314
1533	0.5990771725
1534	0.599071027
1535	0.5990569741
1536	0.59904583
1537	0.5990277035
1538	0.5990126742
1539	0.5989985483
1540	0.5989888182
1541	0.5989748156
1542	0.5989643069
1543	0.5989555729
1544	0.5989379782
1545	0.5989219962
1546	0.5989085507
1547	0.5988880927
1548	0.5988757998
1549	0.5988515986
1550	0.5988387742
1551	0.598824261
1552	0.598816496
1553	0.5988053074
1554	0.5987895003
1555	0.5987723804
1556	0.5987518612
1557	0.5987392063
1558	0.598725208
1559	0.5987118409
1560	0.5986938266
1561	0.5986856654
1562	0.598671764
1563	0.5986509027
1564	0.5986449594
1565	0.5986316487
1566	0.5986127899
1567	0.5986066205
1568	0.5985933692
1569	0.5985804716
1570	0.5985721135
1571	0.5985652427
1572	0.5985522397
1573	0.5985421499
1574	0.5985237917
1575	0.5985151809
1576	0.5985002122
1577	0.5984839164
1578	0.5984733719
1579	0.5984543361
1580	0.5984405273
1581	0.5984236652
1582	0.598415803
1583	0.5983942645
1584	0.5983770048
1585	0.5983659411
1586	0.5983513207
1587	0.5983367892
1588	0.598327002
1589	0.5983131943
1590	0.5982994378
1591	0.5982884406
1592	0.598268639
1593	0.5982579972
1594	0.5982511361
1595	0.5982371378
1596	0.5982258026
1597	0.5982064419
1598	0.598196256
1599	0.5981900399
1600	0.5981728697
1601	0.5981585463
1602	0.5981424783
1603	0.5981254118
1604	0.5981153936
1605	0.5981051728
1606	0.5980998647
1607	0.5980821807
1608	0.5980642449
1609	0.5980466958
1610	0.5980339854
1611	0.5980139084
1612	0.5979958243
1613	0.5979836208
1614	0.5979736571
1615	0.5979609851
1616	0.5979517148
1617	0.5979380908
1618	0.5979155816
1619	0.5978988095
1620	0.5978837707
1621	0.5978681012
1622	0.597854298
1623	0.5978426848
1624	0.5978263875
1625	0.5978123933
1626	0.5978036842
1627	0.5977892598
1628	0.5977667772
1629	0.5977559379
1630	0.5977360472
1631	0.5977242466
1632	0.597715458
1633	0.597702039
1634	0.597691548
1635	0.5976819789
1636	0.5976657646
1637	0.5976467016
1638	0.5976331387
1639	0.5976224096
1640	0.5976071403
1641	0.597594999
1642	0.5975871711
1643	0.5975632373
1644	0.5975483546
1645	0.597533855
1646	0.5975221356
1647	0.5975100352
1648	0.5974998201
1649	0.5974834446
1650	0.597472816
1651	0.5974563836
1652	0.5974355286
1653	0.5974161413
1654	0.5974001356
1655	0.5973871454
1656	0.5973760872
1657	0.597360499
1658	0.5973521032
1659	0.5973401753
1660	0.5973251703
1661	0.5973100245
1662	0.597295264
1663	0.5972936736
1664	0.5972778307
1665	0.5972675459
1666	0.5972552746
1667	0.5972468914
1668	0.5972387755
1669	0.5972271016
1670	0.5972197417
1671	0.5972076883
1672	0.5971955823
1673	0.5971851859
1674	0.5971753785
1675	0.597162537
1676	0.5971521239
1677	0.5971407699
1678	0.5971309573
1679	0.5971093472
1680	0.5970971234
1681	0.5970803723
1682	0.597069661
1683	0.5970549185
1684	0.5970418911
1685	0.5970278039
1686	0.5970154504
1687	0.5970038513
1688	0.5969940568
1689	0.5969808116
1690	0.5969675598
1691	0.5969530591
1692	0.5969432073
1693	0.5969359532
1694	0.5969203415
1695	0.5969042423
1696	0.5968922167
1697	0.5968830275
1698	0.5968722704
1699	0.5968541212
1700	0.5968417138
1701	0.596827193
1702	0.5968181899
1703	0.5968083863
1704	0.5967968792
1705	0.5967805337
1706	0.596771
1707	0.5967589679
1708	0.5967444867
1709	0.5967367334
1710	0.596720383
1711	0.5967094451
1712	0.5966949963
1713	0.5966810425
1714	0.5966726481
1715	0.5966618524
1716	0.5966400509
1717	0.5966201578
1718	0.5966033889
1719	0.5965916459
1720	0.5965806488
1721	0.5965692532
1722	0.596559125
1723	0.5965474408
1724	0.5965337318
1725	0.5965208823
1726	0.5965086091
1727	0.5964973789
1728	0.5964824415
1729	0.5964686462
1730	0.5964562344
1731	0.5964465067
1732	0.596432672
1733	0.5964206094
1734	0.5964064205
1735	0.5963923877
1736	0.5963762585
1737	0.596360304
1738	0.5963528101
1739	0.596343193
1740	0.5963302683
1741	0.5963187865
1742	0.5963012212
1743	0.5962911776
1744	0.5962699994
1745	0.5962553309
1746	0.5962527424
1747	0.5962382245
1748	0.5962197274
1749	0.5962097755
1750	0.5961991655
1751	0.5961867068
1752	0.5961682232
1753	0.5961540893
1754	0.5961323359
1755	0.5961167529
1756	0.596105464
1757	0.5960924242
1758	0.5960728868
1759	0.5960623052
1760	0.5960500981
1761	0.5960425563
1762	0.5960232325
1763	0.5960082084
1764	0.5959949825
1765	0.5959813032
1766	0.5959634391
1767	0.5959554335
1768	0.5959400417
1769	0.5959274273
1770	0.5959058366
1771	0.5958858605
1772	0.5958819709
1773	0.5958727468
1774	0.5958616726
1775	0.5958511986
1776	0.5958347014
1777	0.5958249452
1778	0.5958216207
1779	0.5958127005
1780	0.59579028
1781	0.5957765481
1782	0.5957642841
1783	0.5957516424
1784	0.595738097
1785	0.5957256654
1786	0.59571375
1787	0.5957024599
1788	0.5956871846
1789	0.5956677938
1790	0.5956579977
1791	0.5956402644
1792	0.5956308563
1793	0.5956199697
1794	0.5956104021
1795	0.595596859
1796	0.5955729995
1797	0.5955574745
1798	0.5955493085
1799	0.5955420325
1800	0.5955277665
1801	0.5955153858
1802	0.5955033789
1803	0.5954897565
1804	0.5954719877
1805	0.5954515774
1806	0.5954401161
1807	0.5954316085
1808	0.5954219396
1809	0.5954100269
1810	0.5953920965
1811	0.5953749858
1812	0.5953476816
1813	0.5953382784
1814	0.5953235154
1815	0.5953123398
1816	0.5953012804
1817	0.5952920395
1818	0.5952711122
1819	0.5952552057
1820	0.5952383429
1821	0.5952253351
1822	0.5952149341
1823	0.5952018894
1824	0.5951874925
1825	0.595176294
1826	0.5951650582
1827	0.5951532731
1828	0.5951435222
1829	0.595131102
1830	0.595120795
1831	0.5951077926
1832	0.5951022353
1833	0.5950788105
1834	0.5950669044
1835	0.5950579732
1836	0.595050753
1837	0.5950290028
1838	0.5950095696
1839	0.594996243
1840	0.5949785663
1841	0.594970873
1842	0.5949527985
1843	0.5949446198
1844	0.5949263436
1845	0.594914249
1846	0.5948985534
1847	0.5948898542
1848	0.5948792084
1849	0.5948660072
1850	0.5948543015
1851	0.5948368292
1852	0.594823311
1853	0.594812935
1854	0.5948031194
1855	0.594793124
1856	0.594786394
1857	0.594775072
1858	0.5947646099
1859	0.594759851
1860	0.59474741
1861	0.5947314305
1862	0.5947197714
1863	0.5947002193
1864	0.5946910494
1865	0.5946770677
1866	0.5946643089
1867	0.5946536489
1868	0.5946409203
1869	0.5946272771
1870	0.5946090148
1871	0.5945987306
1872	0.5945865905
1873	0.5945645427
1874	0.5945583745
1875	0.5945456369
1876	0.5945367153
1877	0.5945275571
1878	0.5945180288
1879	0.5945052271
1880	0.5944905714
1881	0.5944810219
1882	0.5944686568
1883	0.5944580145
1884	0.5944512625
1885	0.5944370837
1886	0.5944249117
1887	0.5944153567
1888	0.594397066
1889	0.5943862368
1890	0.5943741846
1891	0.5943563613
1892	0.5943407578
1893	0.5943299604
1894	0.5943183555
1895	0.5943021755
1896	0.5942926158
1897	0.5942811566
1898	0.5942638313
1899	0.594252559
1900	0.5942435247
1901	0.5942286835
1902	0.5942168538
1903	0.5942029663
1904	0.5941833352
1905	0.594173922
1906	0.5941630078
1907	0.594151651
1908	0.5941429006
1909	0.5941315157
1910	0.5941175298
1911	0.5940995516
1912	0.5940901519
1913	0.5940721006
1914	0.5940567824
1915	0.5940368524
1916	0.5940297945
1917	0.5940059469
1918	0.5939933068
1919	0.5939819116
1920	0.5939688722
1921	0.5939587206
1922	0.5939360024
1923	0.5939263043
1924	0.5939070855
1925	0.5938960158
1926	0.593893909
1927	0.5938832572
1928	0.593877358
1929	0.5938490461
1930	0.5938372332
1931	0.5938273289
1932	0.5938208284
1933	0.5938103651
1934	0.5938022947
1935	0.5937867314
1936	0.5937678853
1937	0.5937619859
1938	0.5937461599
1939	0.5937336741
1940	0.5937110006
1941	0.593695228
1942	0.5936867285
1943	0.5936792909
1944	0.5936705849
1945	0.5936581762
1946	0.5936515234
1947	0.5936465014
1948	0.5936294751
1949	0.5936199789
1950	0.5936046781
1951	0.5935870044
1952	0.5935770343
1953	0.5935565981
1954	0.5935416749
1955	0.5935266592
1956	0.5935151908
1957	0.5934999094
1958	0.5934864135
1959	0.5934854556
1960	0.5934761707
1961	0.5934705809
1962	0.593453632
1963	0.5934399345
1964	0.5934326197
1965	0.5934263206
1966	0.593420305
1967	0.5934090051
1968	0.5933963419
1969	0.5933777784
1970	0.5933699387
1971	0.5933613683
1972	0.593347431
1973	0.5933381601
1974	0.5933291642
1975	0.5933166472
1976	0.5933064357
1977	0.5932963924
1978	0.5932832355
1979	0.5932711834
1980	0.593259045
1981	0.593250097
1982	0.5932422139
1983	0.5932317148
1984	0.5932151328
1985	0.5932032803
1986	0.5931820365
1987	0.5931727575
1988	0.5931584103
1989	0.5931432575
1990	0.593128781
1991	0.5931192384
1992	0.5930997505
1993	0.5930785278
1994	0.5930582169
1995	0.5930476719
1996	0.5930298132
1997	0.593018322
1998	0.5930019852
1999	0.5929873287
2000	0.592975867
2001	0.5929660972
2002	0.5929559747
2003	0.592937271
2004	0.5929241039
2005	0.592914968
2006	0.592908477
2007	0.5928954093
2008	0.5928779944
2009	0.5928687661
2010	0.5928616235
2011	0.5928456475
2012	0.592839286
2013	0.5928310768
2014	0.5928175863
2015	0.5928088807
2016	0.5927992654
2017	0.5927879257
2018	0.5927722336
2019	0.5927633145
2020	0.592758076
2021	0.592745431
2022	0.5927373699
2023	0.5927258116
2024	0.5927100473
2025	0.5926981755
2026	0.5926861786
2027	0.5926680391
2028	0.5926576752
2029	0.5926461674
2030	0.592630581
2031	0.592627509
2032	0.5926187487
2033	0.5926049302
2034	0.5925954173
2035	0.5925811775
2036	0.5925677537
2037	0.5925583675
2038	0.5925422568
2039	0.5925342308
2040	0.5925241814
2041	0.5925221193
2042	0.5925042165
2043	0.5924982282
2044	0.5924915712
2045	0.5924765825
2046	0.5924564853
2047	0.5924440618
2048	0.5924349938
2049	0.5924286171
2050	0.5924128183
2051	0.5924055173
2052	0.5923906554
2053	0.5923781929
2054	0.5923632388
2055	0.5923520161
2056	0.5923450519
2057	0.5923331697
2058	0.5923207324
2059	0.5923032255
2060	0.5922962529
2061	0.592290443
2062	0.5922786208
2063	0.5922666941
2064	0.5922470793
2065	0.5922352294
2066	0.5922236144
2067	0.5922147666
2068	0.5922018819
2069	0.5921849047
2070	0.592176155
2071	0.5921530306
2072	0.5921448542
2073	0.5921328712
2074	0.5921190845
2075	0.5921015542
2076	0.5920917167
2077	0.5920793583
2078	0.592067618
2079	0.5920520218
2080	0.5920428712
2081	0.5920348436
2082	0.5920218941
2083	0.5919993581
2084	0.5919869607
2085	0.5919718233
2086	0.5919595044
2087	0.591949829
2088	0.59193326
2089	0.5919213977
2090	0.5919127799
2091	0.591894935
2092	0.5918784263
2093	0.5918680759
2094	0.5918552433
2095	0.5918437149
2096	0.5918347606
2097	0.5918319002
2098	0.5918228576
2099	0.5918156463
2100	0.5918080918
2101	0.5917981539
2102	0.5917872207
2103	0.5917741249
2104	0.5917679649
2105	0.5917512326
2106	0.5917435268
2107	0.5917288809
2108	0.5917154526
2109	0.591695926
2110	0.5916855448
2111	0.5916793802
2112	0.5916673649
2113	0.5916583254
2114	0.5916415445
2115	0.5916348343
2116	0.5916260451
2117	0.5916194166
2118	0.591607237
2119	0.5915984046
2120	0.5915817011
2121	0.5915742162
2122	0.5915573669
2123	0.5915487314
2124	0.5915403209
2125	0.591526701
2126	0.5915153118
2127	0.5914971612
2128	0.591483092
2129	0.591477587
2130	0.5914654725
2131	0.591448108
2132	0.591435383
2133	0.5914280425
2134	0.591417722
2135	0.5914130533
2136	0.5913982377
2137	0.5913828861
2138	0.5913660419
2139	0.5913516128
2140	0.5913316782
2141	0.5913219101
2142	0.5913154325
2143	0.5913072617
2144	0.5912987356
2145	0.5912864823
2146	0.5912738699
2147	0.591255805
2148	0.5912320841
2149	0.5912160955
2150	0.5912034186
2151	0.5911880344
2152	0.591177819
2153	0.5911687856
2154	0.5911647831
2155	0.5911543795
2156	0.5911459935
2157	0.5911346467
2158	0.5911264831
2159	0.591113187
2160	0.5911050981
2161	0.5910910562
2162	0.5910779113
2163	0.5910722979
2164	0.5910659551
2165	0.5910549179
2166	0.5910447323
2167	0.5910345878
2168	0.5910207415
2169	0.5910123382
2170	0.5910039063
2171	0.5909903974
2172	0.5909759915
2173	0.5909631768
2174	0.5909515049
2175	0.5909400781
2176	0.5909327613
2177	0.5909240342
2178	0.5909117451
2179	0.5909042842
2180	0.5908908245
2181	0.5908837483
2182	0.5908775556
2183	0.5908658588
2184	0.5908559553
2185	0.5908411768
2186	0.5908295012
2187	0.5908229348
2188	0.5908183113
2189	0.5908096006
2190	0.5907947864
2191	0.5907803144
2192	0.5907699552
2193	0.5907616309
2194	0.5907467837
2195	0.5907382802
2196	0.590728071
2197	0.5907226022
2198	0.5907065092
2199	0.5906922989
2200	0.5906748972
2201	0.590670819
2202	0.5906681626
2203	0.5906576991
2204	0.590644237
2205	0.5906341463
2206	0.5906278254
2207	0.5906223758
2208	0.5906072686
2209	0.5905875112
2210	0.5905823493
2211	0.5905745284
2212	0.590562542
2213	0.5905533874
2214	0.5905456142
2215	0.5905351462
2216	0.5905233167
2217	0.5905146227
2218	0.5905026471
2219	0.5904990355
2220	0.5904894767
2221	0.5904675149
2222	0.5904542221
2223	0.5904446072
2224	0.5904309846
2225	0.5904213771
2226	0.5904079324
2227	0.5903950553
2228	0.5903828169
2229	0.5903708998
2230	0.590359563
2231	0.5903455958
2232	0.5903377557
2233	0.5903294176
2234	0.5903169083
2235	0.590301373
2236	0.5902881464
2237	0.5902764894
2238	0.5902602801
2239	0.5902541262
2240	0.5902458126
2241	0.5902348812
2242	0.5902249799
2243	0.5902132995
2244	0.5901986455
2245	0.5901824354
2246	0.5901696642
2247	0.590162874
2248	0.5901472525
2249	0.59013555
2250	0.5901221999
2251	0.5901110083
2252	0.5901020722
2253	0.5900963022
2254	0.5900890925
2255	0.5900738357
2256	0.5900650712
2257	0.5900544999
2258	0.5900442653
2259	0.5900340159
2260	0.5900115442
2261	0.5899992062
2262	0.5899903149
2263	0.589981197
2264	0.5899626886
2265	0.5899537336
2266	0.5899444528
2267	0.5899353145
2268	0.5899261734
2269	0.5899161699
2270	0.5899043493
2271	0.5898892885
2272	0.5898699404
2273	0.5898561732
2274	0.5898353833
2275	0.5898265757
2276	0.5898213817
2277	0.58980612
2278	0.5897910474
2279	0.5897793346
2280	0.5897653825
2281	0.5897509695
2282	0.5897499556
2283	0.5897404223
2284	0.5897270494
2285	0.5897172162
2286	0.589701487
2287	0.5896889641
2288	0.5896883351
2289	0.5896815353
2290	0.5896771595
2291	0.589668668
2292	0.5896582852
2293	0.5896433802
2294	0.5896359265
2295	0.5896162364
2296	0.5895915085
2297	0.5895840621
2298	0.5895798414
2299	0.5895698922
2300	0.5895589127
2301	0.5895481022
2302	0.5895405067
2303	0.5895283587
2304	0.5895215312
2305	0.5895044562
2306	0.5894855171
2307	0.5894794815
2308	0.5894699108
2309	0.5894595347
2310	0.589447865
2311	0.5894372006
2312	0.5894282519
2313	0.589421371
2314	0.5894129383
2315	0.5894097073
2316	0.5894046676
2317	0.5893935839
2318	0.5893795058
2319	0.5893709744
2320	0.5893626754
2321	0.5893450051
2322	0.5893214251
2323	0.589307991
2324	0.5892922721
2325	0.5892830389
2326	0.5892750611
2327	0.5892569285
2328	0.5892438742
2329	0.5892302937
2330	0.5892218193
2331	0.5892156766
2332	0.5892094925
2333	0.589194267
2334	0.5891832805
2335	0.5891724735
2336	0.5891663521
2337	0.5891564026
2338	0.5891421083
2339	0.5891279377
2340	0.5891107939
2341	0.5890899319
2342	0.5890725938
2343	0.5890670858
2344	0.5890537671
2345	0.5890442661
2346	0.5890345992
2347	0.5890191514
2348	0.5890044603
2349	0.5889958196
2350	0.588982125
2351	0.588975176
2352	0.5889711139
2353	0.5889555813
2354	0.5889450841
2355	0.5889335168
2356	0.5889258897
2357	0.588911985
2358	0.5889024235
2359	0.5888940844
2360	0.5888822578
2361	0.5888778929
2362	0.5888577574
2363	0.5888458273
2364	0.5888357835
2365	0.588826478
2366	0.5888104713
2367	0.588793939
2368	0.5887799886
2369	0.5887670404
2370	0.5887571011
2371	0.5887446308
2372	0.5887317349
2373	0.5887252866
2374	0.5887153894
2375	0.5887096147
2376	0.5886935159
2377	0.5886769539
2378	0.5886621616
2379	0.5886510675
2380	0.5886415057
2381	0.5886363822
2382	0.5886311123
2383	0.5886077864
2384	0.5885987749
2385	0.5885871868
2386	0.5885810533
2387	0.588561152
2388	0.5885457606
2389	0.5885302456
2390	0.5885243857
2391	0.5885156602
2392	0.5885043726
2393	0.5884942772
2394	0.5884880663
2395	0.5884833838
2396	0.5884740927
2397	0.5884561252
2398	0.5884346402
2399	0.588421919
2400	0.5884124766
2401	0.5883988256
2402	0.5883895609
2403	0.5883819193
2404	0.5883775224
2405	0.5883666795
2406	0.5883513571
2407	0.5883402388
2408	0.588329188
2409	0.5883168505
2410	0.5883013311
2411	0.5882884533
2412	0.5882778467
2413	0.5882655228
2414	0.5882476933
2415	0.5882428199
2416	0.5882333924
2417	0.5882137538
2418	0.5882034224
2419	0.5881985873
2420	0.5881939805
2421	0.5881811753
2422	0.5881630634
2423	0.5881560204
2424	0.5881509081
2425	0.5881392216
2426	0.5881295585
2427	0.5881202248
2428	0.5881107787
2429	0.5880996787
2430	0.5880821385
2431	0.5880777744
2432	0.5880684125
2433	0.5880587019
2434	0.5880492554
2435	0.5880358693
2436	0.588028197
2437	0.5880124579
2438	0.5879930721
2439	0.5879849732
2440	0.5879708473
2441	0.5879639116
2442	0.5879501369
2443	0.5879438051
2444	0.5879351528
2445	0.5879251791
2446	0.5879153962
2447	0.5879081539
2448	0.5879012501
2449	0.5878873609
2450	0.5878753936
2451	0.5878663044
2452	0.5878587867
2453	0.5878484234
2454	0.5878413928
2455	0.5878336828
2456	0.587822021
2457	0.5878008974
2458	0.5877888183
2459	0.5877751495
2460	0.5877660583
2461	0.5877610065
2462	0.5877499241
2463	0.5877376546
2464	0.5877346671
2465	0.5877281419
2466	0.5877202503
2467	0.5877015616
2468	0.5876929969
2469	0.5876845901
2470	0.5876799789
2471	0.5876705219
2472	0.5876593953
2473	0.5876524138
2474	0.5876378404
2475	0.587625732
2476	0.5876032307
2477	0.5875937238
2478	0.5875805455
2479	0.587574998
2480	0.5875676835
2481	0.5875471126
2482	0.5875286692
2483	0.5875185121
2484	0.587506797
2485	0.587498078
2486	0.5874886628
2487	0.5874827009
2488	0.5874718882
2489	0.587459317
2490	0.587445352
2491	0.5874381922
2492	0.58743004
2493	0.5874148425
2494	0.5873960494
2495	0.5873882464
2496	0.5873716328
2497	0.5873588227
2498	0.587342498
2499	0.5873266005
2500	0.5873164265
2501	0.5873095422
2502	0.5873015824
2503	0.5872912163
2504	0.5872758275
2505	0.5872679276
2506	0.5872489446
2507	0.5872336431
2508	0.587228815
2509	0.587219429
2510	0.5872055636
2511	0.5872000173
2512	0.5871975036
2513	0.5871794909
2514	0.5871675313
2515	0.5871566102
2516	0.587149467
2517	0.5871439566
2518	0.5871296248
2519	0.5871154867
2520	0.5870997128
2521	0.5870948314
2522	0.5870867178
2523	0.5870751911
2524	0.5870548888
2525	0.5870467005
2526	0.5870360273
2527	0.5870244955
2528	0.5870205239
2529	0.5870056431
2530	0.5869904385
2531	0.5869800476
2532	0.5869713171
2533	0.5869545887
2534	0.5869458894
2535	0.5869329836
2536	0.5869295081
2537	0.5869150306
2538	0.5869065028
2539	0.5868938555
2540	0.5868889387
2541	0.586879635
2542	0.586872183
2543	0.5868653167
2544	0.5868560882
2545	0.5868454549
2546	0.5868300797
2547	0.586822474
2548	0.5868133239
2549	0.5868058697
2550	0.5867958892
2551	0.5867882316
2552	0.5867819517
2553	0.5867752972
2554	0.5867689102
2555	0.5867562687
2556	0.586751521
2557	0.5867419291
2558	0.5867339223
2559	0.5867227084
2560	0.5867116804
2561	0.5866962078
2562	0.586681494
2563	0.5866723835
2564	0.5866608603
2565	0.586653972
2566	0.5866489081
2567	0.5866420608
2568	0.5866322995
2569	0.5866175838
2570	0.5866002867
2571	0.5865924452
2572	0.5865738909
2573	0.586558677
2574	0.586546755
2575	0.5865368847
2576	0.5865243815
2577	0.586514077
2578	0.586507959
2579	0.58649645
2580	0.5864865757
2581	0.5864729999
2582	0.5864656207
2583	0.5864606569
2584	0.5864539367
2585	0.5864386348
2586	0.586424626
2587	0.5864071431
2588	0.5863979889
2589	0.5863841253
2590	0.5863783344
2591	0.5863664875
2592	0.5863539613
2593	0.5863448833
2594	0.5863315706
2595	0.586321655
2596	0.5863052024
2597	0.5862915361
2598	0.5862732524
2599	0.5862670581
2600	0.5862611187
2601	0.5862482978
2602	0.5862388963
2603	0.5862231944
2604	0.5862153014
2605	0.586211531
2606	0.5862017596
2607	0.586195924
2608	0.5861872802
2609	0.5861767272
2610	0.5861685894
2611	0.586160065
2612	0.5861508687
2613	0.586145245
2614	0.5861324825
2615	0.5861170069
2616	0.5861069478
2617	0.5860953063
2618	0.5860832599
2619	0.5860752794
2620	0.5860688806
2621	0.586059106
2622	0.586048694
2623	0.5860332497
2624	0.5860244712
2625	0.5860123834
2626	0.5860057737
2627	0.5859994467
2628	0.5859869745
2629	0.58597611
2630	0.5859600746
2631	0.5859401739
2632	0.5859313156
2633	0.5859219642
2634	0.5859102253
2635	0.5858978635
2636	0.5858866012
2637	0.5858747706
2638	0.5858628541
2639	0.5858578515
2640	0.5858440113
2641	0.585839686
2642	0.5858284105
2643	0.5858183052
2644	0.5858027221
2645	0.5857928758
2646	0.5857786742
2647	0.5857679857
2648	0.5857542596
2649	0.5857485896
2650	0.5857317875
2651	0.5857235921
2652	0.5857159048
2653	0.58571028
2654	0.5856995687
2655	0.5856883695
2656	0.5856796497
2657	0.585667595
2658	0.5856592153
2659	0.5856478365
2660	0.5856385641
2661	0.5856276074
2662	0.5856226251
2663	0.5856143686
2664	0.5856101508
2665	0.5856001039
2666	0.5855847466
2667	0.5855758319
2668	0.5855704364
2669	0.5855635335
2670	0.5855534994
2671	0.58554477
2672	0.5855324574
2673	0.5855243394
2674	0.5855064227
2675	0.5854963608
2676	0.5854877006
2677	0.5854837314
2678	0.5854681603
2679	0.5854608406
2680	0.5854503348
2681	0.5854458545
2682	0.5854268191
2683	0.5854133105
2684	0.5854051532
2685	0.5853983809
2686	0.5853923531
2687	0.585368833
2688	0.5853599282
2689	0.5853517822
2690	0.5853392458
2691	0.5853264864
2692	0.5853181911
2693	0.5853094652
2694	0.5852990132
2695	0.5852878721
2696	0.5852832067
2697	0.5852684221
2698	0.5852620376
2699	0.5852547296
2700	0.5852406604
2701	0.5852294864
2702	0.5852156355
2703	0.5852064938
2704	0.5852001925
2705	0.5851930791
2706	0.5851846931
2707	0.5851727842
2708	0.5851697691
2709	0.5851572286
2710	0.5851517588
2711	0.5851350538
2712	0.5851296662
2713	0.5851109279
2714	0.5850937424
2715	0.5850841284
2716	0.5850703312
2717	0.5850643333
2718	0.5850528273
2719	0.5850450056
2720	0.5850324713
2721	0.5850246977
2722	0.5850129835
2723	0.5849906872
2724	0.5849813553
2725	0.5849652588
2726	0.5849519397
2727	0.58494427
2728	0.5849300932
2729	0.5849162048
2730	0.5849091747
2731	0.5849088662
2732	0.5848977648
2733	0.584884314
2734	0.5848725255
2735	0.5848558774
2736	0.5848436998
2737	0.5848285769
2738	0.5848162094
2739	0.5848134481
2740	0.5848050822
2741	0.5847988163
2742	0.5847862362
2743	0.5847744613
2744	0.5847683472
2745	0.5847618887
2746	0.5847390001
2747	0.5847268058
2748	0.5847186993
2749	0.5847114995
2750	0.584704945
2751	0.5846908318
2752	0.584685644
2753	0.5846782354
2754	0.5846676203
2755	0.5846512246
2756	0.5846439778
2757	0.5846349918
2758	0.5846191841
2759	0.5846089621
2760	0.5845967454
2761	0.5845870651
2762	0.5845734214
2763	0.5845673243
2764	0.5845559128
2765	0.5845521744
2766	0.5845421391
2767	0.5845389039
2768	0.584525433
2769	0.5845185753
2770	0.5845065435
2771	0.5845019196
2772	0.5844942718
2773	0.5844828841
2774	0.5844687572
